IdVenta,FechaVenta,IdCliente,IdEmpleado,IdMetodoPago,Total
11760,2025-11-21,555,42,2,30591000
11761,2025-09-05,2139,32,1,2845000
11762,2025-06-27,1268,50,3,21377000
11763,2024-03-13,2097,7,3,2095000
11764,2025-02-02,2352,26,3,2609000
11765,2024-05-23,928,50,6,6112000
11766,2024-09-17,1049,4,6,34785000
11767,2025-01-13,1802,10,6,3573000
11768,2025-05-25,1890,11,3,14679000
11769,2024-08-15,2338,27,1,12375000
11770,2025-10-27,1654,10,3,10163000
11771,2025-12-25,2388,5,6,10566000
11772,2024-01-08,2708,18,3,626000
11773,2025-11-24,1207,8,6,10194000
11774,2025-12-18,646,13,3,11265000
11775,2025-10-01,118,5,6,6689000
11776,2024-02-27,2863,25,6,7706000
11777,2025-06-23,1540,16,6,7867000
11778,2024-05-17,410,45,3,816000
11779,2025-01-06,2273,37,1,2569000
11780,2024-12-20,2104,17,2,12008000
11781,2024-11-08,1972,3,6,4311000
11782,2025-12-11,1871,6,1,29212000
11783,2025-03-02,1302,25,6,9771000
11784,2025-01-28,2839,18,3,33671000
11785,2025-11-27,1755,21,6,6720000
11786,2025-02-03,1719,30,2,13115000
11787,2024-12-09,1878,50,3,28169000
11788,2024-03-26,487,9,3,36003000
11789,2025-05-21,74,7,3,1318000
11790,2025-12-06,2692,2,6,26014000
11791,2025-10-03,2157,50,3,13419000
11792,2024-07-15,1505,37,6,22065000
11793,2025-05-17,2586,38,1,24041000
11794,2025-02-23,748,24,6,21752000
11795,2024-05-20,1414,30,6,4917000
11796,2024-03-21,1432,2,1,5110000
11797,2024-07-11,1423,39,3,4350000
11798,2025-10-23,1058,35,2,472000
11799,2025-06-12,1712,5,3,10338000
11800,2025-03-17,2754,49,3,44569000
11801,2024-07-14,42,17,1,18782000
11802,2024-10-13,595,11,3,5881000
11803,2025-09-09,2726,32,3,15201000
11804,2025-01-17,889,9,2,6439000
11805,2025-12-08,2826,1,3,7819000
11806,2025-12-30,985,15,3,33179000
11807,2025-07-11,2316,14,2,5708000
11808,2025-08-01,57,18,3,8437000
11809,2024-02-18,1013,32,6,10497000
11810,2024-12-18,2270,20,3,2232000
11811,2025-11-08,66,7,6,548000
11812,2024-02-13,1390,28,6,45420000
11813,2024-01-01,607,23,6,38872000
11814,2025-07-15,2001,3,3,30065000
11815,2024-02-17,2502,21,3,2380000
11816,2024-02-27,586,44,6,13965000
11817,2025-09-08,2309,1,6,5367000
11818,2025-02-04,791,26,3,11819000
11819,2024-03-10,2437,49,3,7512000
11820,2024-04-24,2115,49,1,14219000
11821,2025-06-18,1721,18,3,40547000
11822,2025-07-07,769,25,1,2018000
11823,2025-02-22,2404,27,2,5196000
11824,2025-02-26,2870,13,6,21738000
11825,2025-03-31,2752,31,2,30458000
11826,2025-04-11,2906,30,6,42056000
11827,2024-07-08,2449,27,3,22318000
11828,2025-12-24,1226,44,1,5515000
11829,2025-12-06,1576,40,3,11142000
11830,2025-01-01,1115,46,3,1737000
11831,2025-10-09,2516,30,3,4075000
11832,2025-07-11,2986,6,6,11056000
11833,2024-04-08,2827,9,6,13843000
11834,2024-12-01,672,29,6,12388000
11835,2024-02-06,1482,3,3,1519000
11836,2025-04-28,1384,22,2,31701000
11837,2024-11-25,1762,11,6,12403000
11838,2024-10-29,2189,6,3,23812000
11839,2025-07-03,2183,43,6,8086000
11840,2025-03-28,2116,38,6,10994000
11841,2024-01-26,416,15,3,24570000
11842,2024-04-25,2364,13,3,3477000
11843,2025-04-17,255,29,6,23785000
11844,2024-03-23,1224,11,2,28709000
11845,2024-04-13,987,18,3,6090000
11846,2025-11-03,2204,20,1,4537000
11847,2025-07-19,715,35,3,38549000
11848,2024-11-14,69,19,6,22888000
11849,2024-06-30,1278,31,3,12524000
11850,2025-03-23,2816,47,1,22331000
11851,2025-01-01,1803,49,1,2319000
11852,2024-08-08,1682,43,1,30590000
11853,2025-05-08,931,15,2,21362000
11854,2025-05-28,2707,37,3,4737000
11855,2024-09-04,1253,21,6,8202000
11856,2024-11-13,1626,42,3,11161000
11857,2024-10-17,1020,49,1,34619000
11858,2024-03-05,173,39,6,8287000
11859,2024-10-30,2463,25,3,9117000
11860,2025-03-04,417,32,6,12352000
11861,2025-11-12,771,4,6,8784000
11862,2025-08-02,13,37,3,34900000
11863,2024-03-18,2848,47,3,9347000
11864,2025-09-17,2626,41,3,19227000
11865,2024-10-12,1626,29,6,24446000
11866,2024-03-10,1907,2,3,18684000
11867,2025-08-11,1525,8,2,9922000
11868,2024-02-10,883,46,6,28293000
11869,2025-02-17,2987,11,6,6244000
11870,2025-05-09,2840,26,1,33807000
11871,2024-03-11,233,47,3,31104000
11872,2024-02-04,584,34,3,28782000
11873,2024-12-20,1859,49,3,5087000
11874,2025-12-20,1407,24,2,1508000
11875,2024-01-25,225,49,6,21417000
11876,2024-10-31,1124,5,6,34338000
11877,2025-03-12,1566,44,1,24424000
11878,2024-02-12,1534,47,6,13975000
11879,2024-06-09,2036,24,6,5333000
11880,2024-06-07,768,2,1,19567000
11881,2024-04-26,1848,21,3,154000
11882,2025-08-04,733,36,1,13446000
11883,2025-07-31,2870,2,6,14639000
11884,2024-07-17,1883,2,3,19085000
11885,2024-08-20,2630,31,6,6613000
11886,2025-12-20,119,43,6,16112000
11887,2024-07-08,20,43,1,8974000
11888,2024-06-05,2998,18,3,6171000
11889,2025-09-14,792,50,1,18326000
11890,2024-08-20,2655,30,6,38175000
11891,2025-01-09,1723,32,6,14024000
11892,2025-09-18,1110,25,6,20580000
11893,2025-07-12,1332,14,1,11292000
11894,2024-10-10,479,49,6,10802000
11895,2025-06-01,1159,10,6,3220000
11896,2025-10-27,2301,39,3,2201000
11897,2025-07-17,2983,3,6,19670000
11898,2025-03-27,1471,31,6,4171000
11899,2025-03-23,1412,34,6,17440000
11900,2025-11-23,1799,36,6,19915000
11901,2025-02-07,1226,24,2,29952000
11902,2025-12-13,2383,12,6,398000
11903,2024-05-20,1837,37,1,1975000
11904,2024-09-28,1581,35,1,28994000
11905,2025-10-30,2527,43,3,29687000
11906,2025-01-06,374,26,6,24276000
11907,2024-05-27,752,43,3,6864000
11908,2025-05-17,852,21,2,39207000
11909,2024-03-29,2256,30,6,7432000
11910,2025-06-27,1611,16,6,18112000
11911,2025-10-04,279,18,6,6010000
11912,2025-07-27,1960,43,6,39062000
11913,2025-03-27,1232,29,6,13122000
11914,2024-07-20,2393,29,3,3588000
11915,2024-01-19,792,5,3,4937000
11916,2025-07-03,1798,50,1,2030000
11917,2025-05-24,1993,37,6,7521000
11918,2024-02-26,1679,43,3,13070000
11919,2025-06-01,2138,43,6,21074000
11920,2025-03-24,2735,46,6,29460000
11921,2024-06-27,38,22,3,4506000
11922,2025-11-11,1329,31,3,6696000
11923,2024-10-30,1653,12,1,13074000
11924,2024-03-12,1660,14,6,2759000
11925,2025-02-20,1354,6,3,16404000
11926,2025-02-18,1303,50,3,18533000
11927,2024-12-20,954,6,1,11645000
11928,2024-03-06,1201,5,1,11368000
11929,2025-12-30,2136,9,3,49145000
11930,2025-05-28,2629,31,3,6514000
11931,2024-02-18,2178,48,6,8757000
11932,2025-11-07,2085,28,6,46329000
11933,2024-04-20,2618,17,6,7192000
11934,2025-02-23,218,7,6,1683000
11935,2024-01-15,1434,37,1,22610000
11936,2025-09-20,1699,30,3,2748000
11937,2024-04-19,2817,22,6,13504000
11938,2025-12-09,676,12,6,24465000
11939,2024-11-11,319,48,1,2530000
11940,2024-09-26,1581,24,6,17941000
11941,2024-06-06,2820,43,3,11282000
11942,2025-01-04,2943,32,3,17409000
11943,2025-04-08,802,21,2,15229000
11944,2025-01-23,2225,16,1,19520000
11945,2024-01-06,737,11,6,25304000
11946,2024-05-07,339,14,2,6930000
11947,2025-05-27,206,4,1,31736000
11948,2024-03-25,1139,39,3,328000
11949,2024-02-22,131,47,3,5150000
11950,2024-09-17,1814,44,6,3808000
11951,2024-12-06,1475,29,6,36851000
11952,2024-09-09,1189,44,1,14808000
11953,2024-06-02,2296,12,1,31329000
11954,2025-09-12,280,13,1,38633000
11955,2025-11-09,2893,5,3,9950000
11956,2025-10-11,988,27,6,14355000
11957,2025-08-17,2976,17,3,19507000
11958,2025-06-13,1020,23,3,4690000
11959,2025-06-09,2627,1,3,21333000
11960,2024-10-05,1598,39,3,4818000
11961,2025-05-24,846,9,3,2034000
11962,2025-04-09,1293,33,6,1800000
11963,2024-12-08,1749,10,6,7435000
11964,2024-04-19,2654,13,6,7444000
11965,2024-02-24,2561,10,6,48478000
11966,2024-11-02,1608,40,3,31115000
11967,2024-10-10,1425,37,3,1726000
11968,2025-09-21,2975,2,3,11761000
11969,2024-03-03,1555,26,3,6420000
11970,2025-08-10,1217,30,3,2312000
11971,2024-07-22,224,27,1,7212000
11972,2025-03-11,1192,26,6,4500000
11973,2025-05-29,2179,37,3,24693000
11974,2025-07-20,2047,12,6,8744000
11975,2024-10-01,1231,25,1,19081000
11976,2024-03-25,583,47,3,19375000
11977,2025-12-01,1148,9,2,18538000
11978,2025-08-16,708,30,6,32971000
11979,2025-08-22,1007,44,3,10156000
11980,2024-02-15,2413,34,2,41855000
11981,2025-12-02,328,10,1,15437000
11982,2024-02-08,745,49,2,7475000
11983,2024-12-15,2687,7,1,29385000
11984,2025-10-22,2805,33,6,32436000
11985,2024-03-21,862,25,3,15328000
11986,2024-10-12,132,21,6,11130000
11987,2024-04-20,2929,25,6,1961000
11988,2024-06-18,942,32,2,7833000
11989,2024-01-02,2202,29,6,18393000
11990,2025-05-02,1523,5,3,33956000
11991,2024-02-25,190,14,1,9842000
11992,2024-06-11,2972,28,2,30023000
11993,2025-05-02,991,19,6,42010000
11994,2025-06-05,1176,16,1,8298000
11995,2025-03-12,1916,17,3,788000
11996,2024-11-13,1730,18,1,7916000
11997,2024-03-20,254,14,1,18846000
11998,2024-08-11,951,35,6,13765000
11999,2024-09-20,995,29,6,4202000
12000,2025-05-07,968,4,6,13516000
12001,2025-07-15,1405,35,1,28363000
12002,2024-03-20,2544,28,6,9554000
12003,2024-12-15,2468,40,6,8222000
12004,2025-07-12,609,9,6,9319000
12005,2024-07-29,382,9,3,12148000
12006,2024-06-01,1458,24,3,34960000
12007,2025-05-28,2513,34,1,22030000
12008,2025-09-23,690,45,1,715000
12009,2024-01-22,1955,35,2,25000
12010,2024-09-30,455,9,6,11146000
12011,2025-04-23,85,43,6,18081000
12012,2025-04-06,240,30,6,3355000
12013,2025-09-26,2882,44,1,15053000
12014,2024-11-03,1039,46,6,30095000
12015,2024-11-03,1921,21,3,16871000
12016,2025-03-24,285,7,1,18448000
12017,2024-04-22,1532,49,6,21553000
12018,2025-06-23,1993,14,3,16835000
12019,2025-11-20,170,9,6,20157000
12020,2024-06-10,1586,19,6,17355000
12021,2025-09-07,2971,28,1,11109000
12022,2025-08-08,1146,28,3,10815000
12023,2024-10-20,1521,33,1,19724000
12024,2025-12-26,408,1,3,2094000
12025,2024-01-15,788,23,3,6294000
12026,2025-11-26,1413,33,6,18094000
12027,2024-05-18,1549,13,1,29377000
12028,2025-12-12,1940,23,2,64264000
12029,2024-07-10,2011,41,3,18396000
12030,2025-09-12,634,25,6,390000
12031,2024-07-07,453,48,3,1327000
12032,2024-06-26,964,36,6,14692000
12033,2024-06-15,2115,36,2,2536000
12034,2025-05-15,1022,28,6,19167000
12035,2025-10-14,1260,37,6,1570000
12036,2024-02-12,1552,42,3,13265000
12037,2024-11-16,2371,46,3,24163000
12038,2024-01-03,2983,47,3,1054000
12039,2025-07-30,1658,43,6,8394000
12040,2024-08-13,2712,46,1,10238000
12041,2024-12-19,1696,10,1,11176000
12042,2025-08-18,1366,2,1,36632000
12043,2024-03-15,317,8,3,46114000
12044,2025-04-27,22,44,2,12961000
12045,2024-01-05,165,35,1,5210000
12046,2024-07-02,524,4,6,21539000
12047,2024-08-29,538,48,1,15395000
12048,2024-02-13,2220,38,1,346000
12049,2025-08-12,2943,23,6,13699000
12050,2024-02-20,2168,37,3,14131000
12051,2024-02-01,1194,28,6,42584000
12052,2024-03-13,1831,8,3,18331000
12053,2024-04-04,1172,31,3,29693000
12054,2024-07-04,1080,30,6,16083000
12055,2025-08-01,2515,47,3,23000000
12056,2024-05-04,1996,13,3,4742000
12057,2024-02-15,1607,27,6,9078000
12058,2024-02-29,1651,33,3,12072000
12059,2025-10-06,2981,33,6,2832000
12060,2025-04-18,2937,28,3,23811000
12061,2024-07-06,1905,13,3,7257000
12062,2025-03-10,82,16,6,30222000
12063,2024-02-24,630,45,6,5981000
12064,2024-12-14,64,26,1,9138000
12065,2024-05-09,1897,4,6,2368000
12066,2024-06-07,1128,6,6,4742000
12067,2025-09-15,1054,50,6,28965000
12068,2025-03-17,1228,25,3,5712000
12069,2025-03-01,1552,30,6,22546000
12070,2025-10-12,2704,47,6,50342000
12071,2025-02-25,2516,8,6,20705000
12072,2024-06-18,2926,33,6,25610000
12073,2024-01-09,72,1,3,8748000
12074,2025-12-15,450,14,6,8697000
12075,2024-09-26,784,29,3,15376000
12076,2024-10-04,2004,47,2,33603000
12077,2024-01-18,1945,16,3,18686000
12078,2024-07-01,781,12,1,9262000
12079,2024-11-28,2964,43,3,9967000
12080,2025-12-07,914,15,6,5934000
12081,2025-03-13,674,42,1,10420000
12082,2024-08-02,2952,16,6,5062000
12083,2024-12-03,182,8,6,10627000
12084,2024-10-09,486,31,6,2719000
12085,2025-02-18,1512,30,3,18938000
12086,2025-03-07,1791,6,2,12244000
12087,2025-12-16,2669,4,3,32198000
12088,2024-01-20,1440,39,2,35869000
12089,2024-05-05,2170,25,1,18599000
12090,2025-10-21,2998,18,6,11246000
12091,2025-09-14,978,40,1,6079000
12092,2025-10-02,845,20,3,1625000
12093,2025-11-11,2368,6,6,4695000
12094,2024-02-27,526,26,3,8521000
12095,2025-10-19,2766,25,1,8156000
12096,2024-03-29,1311,45,6,11499000
12097,2025-10-10,1438,44,3,46683000
12098,2024-02-18,2657,2,3,10265000
12099,2025-05-07,1518,32,6,3847000
12100,2025-04-16,1346,7,1,19444000
12101,2024-04-22,2085,49,1,18261000
12102,2025-07-18,557,13,6,9000000
12103,2024-02-25,2726,48,3,5679000
12104,2024-10-14,1125,17,6,8680000
12105,2025-07-02,2615,21,3,7826000
12106,2024-04-17,2735,13,3,9610000
12107,2024-03-30,1002,33,6,11149000
12108,2025-11-23,1222,7,3,7976000
12109,2024-11-12,725,40,1,14641000
12110,2024-06-13,1651,48,6,3907000
12111,2024-11-26,1858,3,2,9116000
12112,2025-04-26,1839,16,1,8584000
12113,2025-05-13,2708,3,2,14600000
12114,2024-02-18,1730,24,1,21432000
12115,2025-02-15,182,23,6,37799000
12116,2025-08-01,1993,6,1,1577000
12117,2025-04-29,2366,15,3,59995000
12118,2025-10-04,156,35,1,2085000
12119,2025-02-01,676,42,6,7523000
12120,2025-04-24,1285,27,3,5295000
12121,2025-09-12,2883,40,2,684000
12122,2025-03-20,2848,2,6,23009000
12123,2024-04-28,2071,28,3,29014000
12124,2025-02-01,44,40,6,4772000
12125,2025-01-28,1651,7,2,5980000
12126,2025-07-23,766,36,3,20341000
12127,2024-05-12,357,46,2,22017000
12128,2025-05-07,1283,33,6,20507000
12129,2024-11-07,899,24,3,6806000
12130,2024-08-31,92,38,6,6514000
12131,2024-11-25,915,13,6,16880000
12132,2024-07-21,463,17,3,320000
12133,2024-05-17,2055,41,3,2998000
12134,2025-02-21,2372,7,3,35458000
12135,2025-12-03,1656,8,6,18741000
12136,2024-11-23,2650,26,3,13191000
12137,2025-03-18,893,17,6,2671000
12138,2025-11-06,1126,38,6,18729000
12139,2024-10-13,2735,44,1,13144000
12140,2024-06-25,118,27,3,10997000
12141,2025-08-10,2722,10,6,2768000
12142,2024-12-17,2166,50,1,14336000
12143,2024-02-25,45,13,6,7387000
12144,2025-07-01,242,43,3,7136000
12145,2025-04-16,1509,26,1,28886000
12146,2024-09-17,1188,40,3,5812000
12147,2024-02-10,2077,34,6,25895000
12148,2024-08-26,1189,36,3,7619000
12149,2024-09-02,350,39,1,540000
12150,2025-03-27,2969,11,6,5644000
12151,2025-03-29,2073,14,6,960000
12152,2024-02-18,2035,38,1,45914000
12153,2024-05-20,2056,6,3,21644000
12154,2024-04-01,1582,43,6,16540000
12155,2024-03-29,2012,29,2,42387000
12156,2024-05-02,28,15,6,21913000
12157,2024-02-14,715,4,6,25465000
12158,2024-08-12,1789,5,6,21349000
12159,2024-11-14,1309,30,6,26420000
12160,2024-04-18,1941,41,3,12396000
12161,2024-03-08,2057,18,3,15814000
12162,2024-01-06,74,4,2,10179000
12163,2024-01-16,370,15,1,4002000
12164,2024-03-01,2815,41,1,5880000
12165,2024-04-30,1132,36,3,5885000
12166,2024-01-19,1046,1,2,36792000
12167,2024-04-05,2977,16,3,26330000
12168,2024-06-14,447,23,3,17342000
12169,2024-03-20,2377,10,6,2520000
12170,2025-05-18,604,18,6,7993000
12171,2024-09-12,2643,29,6,6713000
12172,2024-10-22,1321,25,3,7614000
12173,2025-06-14,2996,48,6,6332000
12174,2025-03-12,2298,37,3,18187000
12175,2025-01-17,2820,41,3,9709000
12176,2024-07-19,846,26,6,9773000
12177,2025-09-27,1816,20,6,19762000
12178,2024-02-15,2579,38,3,5160000
12179,2024-10-25,2111,30,2,43381000
12180,2025-09-09,759,45,3,12172000
12181,2024-01-16,2093,15,1,6505000
12182,2025-06-18,538,48,6,2690000
12183,2024-12-21,1729,8,3,24897000
12184,2025-04-26,2191,41,3,2861000
12185,2025-01-22,2226,5,1,14592000
12186,2025-01-21,1652,27,3,10190000
12187,2025-08-17,485,25,3,4020000
12188,2025-08-03,647,47,6,44368000
12189,2025-04-08,2761,2,3,6064000
12190,2025-10-11,1739,45,6,10797000
12191,2024-12-29,1868,19,3,25796000
12192,2025-03-10,1521,39,6,19522000
12193,2025-03-28,2719,21,3,5850000
12194,2025-04-20,2009,28,6,5804000
12195,2024-08-07,2834,43,3,15077000
12196,2024-01-17,161,30,6,16625000
12197,2024-02-04,3000,27,3,3748000
12198,2024-05-16,788,42,1,13529000
12199,2025-05-01,963,15,3,12618000
12200,2024-09-01,1143,30,6,31905000
12201,2025-12-08,383,43,1,20724000
12202,2025-03-20,2043,36,3,8654000
12203,2025-02-18,1384,29,2,14564000
12204,2025-04-02,1008,42,3,2052000
12205,2025-01-11,1072,26,3,70000
12206,2025-01-03,637,6,6,6215000
12207,2024-08-03,555,5,1,3605000
12208,2024-08-11,13,41,6,25730000
12209,2025-06-10,1798,44,3,34671000
12210,2025-08-20,686,41,3,6121000
12211,2025-06-21,62,11,1,3411000
12212,2025-08-25,2690,23,6,16958000
12213,2025-05-26,1632,40,1,3804000
12214,2024-02-26,2098,34,3,24047000
12215,2024-08-08,2041,44,2,30012000
12216,2025-03-25,2452,47,3,1195000
12217,2024-03-11,2847,44,3,49717000
12218,2024-01-11,1710,9,1,46315000
12219,2025-12-02,2713,42,2,19760000
12220,2024-12-20,1156,15,6,7533000
12221,2024-10-27,2559,6,3,10148000
12222,2025-05-18,1271,30,3,5918000
12223,2025-10-15,2237,19,3,11668000
12224,2025-02-10,1999,8,3,4005000
12225,2025-12-21,1802,49,1,30710000
12226,2024-10-27,2498,34,6,19097000
12227,2025-08-22,1545,16,6,26295000
12228,2024-07-25,1731,24,2,3593000
12229,2025-09-23,1027,7,6,834000
12230,2024-05-24,2586,45,6,9745000
12231,2025-04-11,732,18,2,19156000
12232,2025-06-01,2486,25,1,6761000
12233,2025-07-27,2723,32,2,6649000
12234,2024-03-26,2922,16,1,13165000
12235,2024-04-13,1525,26,6,12432000
12236,2025-04-04,254,5,3,49628000
12237,2024-03-19,2093,30,3,48170000
12238,2025-04-20,456,1,6,14001000
12239,2024-12-07,2932,40,3,9989000
12240,2025-09-04,651,46,2,330000
12241,2025-05-02,322,34,3,10334000
12242,2025-07-17,2738,2,1,32438000
12243,2024-06-25,323,16,3,456000
12244,2025-07-22,2387,42,6,2843000
12245,2024-02-03,1283,3,1,14091000
12246,2024-11-15,1577,7,3,10665000
12247,2025-04-30,975,19,2,876000
12248,2025-05-09,2895,17,2,11692000
12249,2024-10-12,1670,23,6,16156000
12250,2024-11-03,1343,6,1,5186000
12251,2024-09-10,846,22,6,3694000
12252,2025-08-24,308,27,6,32119000
12253,2025-09-26,357,23,6,39754000
12254,2025-02-19,793,2,1,24011000
12255,2025-01-26,819,15,3,20094000
12256,2025-02-25,2929,20,3,5623000
12257,2025-02-13,1364,2,2,4187000
12258,2025-04-02,1207,17,1,20418000
12259,2024-11-29,735,21,3,29644000
12260,2024-03-06,2322,6,6,5610000
12261,2025-01-09,947,26,6,4753000
12262,2025-04-17,81,26,6,5635000
12263,2025-09-20,1750,41,6,26615000
12264,2025-05-12,2078,41,2,12259000
12265,2024-07-31,1085,5,6,768000
12266,2024-12-16,614,18,6,22621000
12267,2025-07-14,1775,18,3,2620000
12268,2024-03-07,2807,21,1,5375000
12269,2024-12-20,101,37,3,4060000
12270,2025-11-15,1088,13,6,46153000
12271,2024-03-18,2133,18,2,37488000
12272,2025-01-22,855,39,1,13491000
12273,2025-09-07,2913,17,6,2406000
12274,2025-01-07,403,50,1,48058000
12275,2024-05-28,1867,6,2,22309000
12276,2024-02-05,1226,40,3,10417000
12277,2024-04-16,709,28,6,34826000
12278,2024-08-29,2116,17,6,3611000
12279,2025-12-29,106,47,3,3964000
12280,2025-07-28,402,37,1,39477000
12281,2025-10-24,71,24,3,12466000
12282,2025-09-12,390,25,1,7620000
12283,2024-09-01,2321,44,1,19791000
12284,2025-11-05,999,26,1,7722000
12285,2024-11-21,2387,15,1,25504000
12286,2025-07-19,1756,24,6,2363000
12287,2024-05-02,456,45,3,9281000
12288,2024-06-21,2902,19,3,1330000
12289,2024-04-20,574,33,1,627000
12290,2024-01-03,109,28,1,10323000
12291,2024-09-01,2180,8,3,18599000
12292,2024-08-04,2686,40,1,17098000
12293,2024-10-01,1492,8,6,21808000
12294,2025-05-20,2337,6,6,5969000
12295,2025-04-05,1639,8,3,27610000
12296,2025-03-23,33,32,3,16834000
12297,2024-03-28,389,31,1,16765000
12298,2025-09-19,612,16,1,7460000
12299,2025-12-21,1337,37,3,2036000
12300,2024-09-11,2997,14,6,9895000
12301,2024-07-30,338,24,1,5800000
12302,2024-12-26,1769,11,3,30184000
12303,2025-04-16,2948,9,6,14739000
12304,2024-12-28,2860,41,2,29890000
12305,2024-10-06,2944,45,2,6261000
12306,2025-08-11,1040,7,6,5555000
12307,2025-04-02,2725,32,3,12824000
12308,2025-03-15,2256,11,3,27799000
12309,2025-11-13,2499,35,1,10764000
12310,2024-03-20,2197,42,1,32848000
12311,2024-10-24,1170,25,3,32655000
12312,2024-06-13,397,26,1,21341000
12313,2025-01-19,534,39,6,7090000
12314,2024-01-05,869,34,6,8611000
12315,2025-10-19,1167,42,6,30576000
12316,2024-08-24,580,46,1,35474000
12317,2024-08-10,570,9,6,24680000
12318,2024-06-11,1773,13,6,6872000
12319,2025-07-23,2970,14,6,9211000
12320,2025-06-08,322,11,6,2310000
12321,2024-09-14,427,19,6,11067000
12322,2024-05-19,2136,50,6,30801000
12323,2025-07-08,1148,31,6,12057000
12324,2025-09-17,31,18,6,9602000
12325,2025-04-21,1160,45,2,1328000
12326,2025-03-29,1738,20,1,59690000
12327,2024-10-06,1102,5,3,8031000
12328,2024-12-18,1877,38,6,51580000
12329,2025-11-14,2999,3,6,2542000
12330,2025-12-08,1318,12,6,2690000
12331,2024-08-10,724,38,1,66110000
12332,2025-10-09,526,18,6,21902000
12333,2024-10-02,2715,35,1,6232000
12334,2024-10-11,2978,24,3,3336000
12335,2025-08-13,2406,24,6,10400000
12336,2024-01-06,2254,42,3,18183000
12337,2025-04-05,1978,21,6,991000
12338,2025-05-20,559,46,3,2232000
12339,2024-05-03,1320,43,6,18981000
12340,2024-01-29,1753,28,1,16589000
12341,2024-12-20,2922,1,2,19750000
12342,2025-12-23,1757,12,1,19987000
12343,2024-01-27,1232,13,6,17275000
12344,2025-03-30,512,17,3,12120000
12345,2024-10-19,2245,31,1,14190000
12346,2024-10-15,2122,17,3,23457000
12347,2024-05-12,1760,8,6,24506000
12348,2024-06-25,2126,49,1,18119000
12349,2024-01-06,1322,49,6,24993000
12350,2025-07-16,547,47,2,478000
12351,2025-07-27,193,33,1,6706000
12352,2024-01-22,2968,31,3,3870000
12353,2024-01-05,2433,33,3,17022000
12354,2024-07-05,701,3,3,4594000
12355,2024-05-12,1460,12,2,17294000
12356,2024-01-05,2650,46,3,2013000
12357,2024-10-07,591,13,6,26586000
12358,2025-11-26,1062,32,3,12415000
12359,2024-03-24,867,4,1,35781000
12360,2025-05-16,2380,9,3,866000
12361,2025-08-17,47,11,6,2406000
12362,2024-03-29,94,1,1,31966000
12363,2024-06-22,1963,39,3,9339000
12364,2024-05-19,1480,30,3,44249000
12365,2025-08-07,2100,34,1,880000
12366,2024-12-06,2509,45,6,26954000
12367,2024-08-04,692,28,3,3304000
12368,2024-08-25,730,11,6,8225000
12369,2024-02-20,2257,1,6,12732000
12370,2025-04-29,2629,3,3,24323000
12371,2024-08-26,1971,50,3,696000
12372,2024-04-16,2010,7,6,18791000
12373,2024-02-20,1556,35,6,10893000
12374,2024-05-31,1203,25,2,11804000
12375,2025-06-02,2090,36,3,5601000
12376,2025-01-13,2359,11,2,9930000
12377,2025-07-08,1338,8,6,27251000
12378,2024-03-27,766,9,3,5972000
12379,2025-03-02,1570,3,3,2738000
12380,2025-08-09,2390,40,6,5731000
12381,2025-12-07,1187,37,6,22296000
12382,2024-04-22,422,50,6,8437000
12383,2024-04-22,1529,38,3,23376000
12384,2024-08-28,1662,19,3,55563000
12385,2025-05-15,1017,31,1,35333000
12386,2025-12-14,1409,40,2,10581000
12387,2024-04-18,598,21,3,11344000
12388,2025-08-12,1746,33,6,772000
12389,2025-06-17,2825,14,6,10860000
12390,2024-08-22,2862,9,3,4097000
12391,2025-12-02,2817,29,3,6024000
12392,2025-11-07,1747,41,6,13306000
12393,2024-03-17,1374,20,1,2469000
12394,2025-08-03,2826,49,6,2230000
12395,2025-11-20,2544,39,6,6528000
12396,2025-05-11,335,38,6,3180000
12397,2025-03-25,2751,42,6,2800000
12398,2024-02-22,183,30,2,1880000
12399,2025-09-06,342,48,3,16513000
12400,2024-08-25,1502,13,1,11966000
12401,2025-02-15,913,23,3,5945000
12402,2024-06-01,469,41,6,5732000
12403,2024-07-02,828,18,3,2216000
12404,2024-12-12,2586,6,6,16557000
12405,2024-11-24,2184,47,3,13938000
12406,2025-10-23,1778,27,1,1350000
12407,2024-04-22,2698,42,6,5692000
12408,2025-11-13,907,35,6,19518000
12409,2024-02-27,1538,8,3,14421000
12410,2024-12-17,1245,10,3,2452000
12411,2024-04-25,2855,34,3,9374000
12412,2025-09-27,1385,40,6,63098000
12413,2025-09-03,2906,8,3,13974000
12414,2024-05-31,2971,46,6,12396000
12415,2024-11-29,2751,38,6,5929000
12416,2024-04-30,1950,14,1,1955000
12417,2025-02-07,2680,25,6,22340000
12418,2024-11-08,2248,8,6,26994000
12419,2024-08-16,362,14,6,26714000
12420,2024-09-27,96,49,3,47402000
12421,2025-12-17,381,37,3,29188000
12422,2024-02-29,480,7,2,26608000
12423,2025-02-23,1016,36,1,11663000
12424,2024-07-04,1122,18,1,4737000
12425,2024-06-11,1575,23,6,18893000
12426,2025-08-05,1288,6,3,24558000
12427,2025-09-14,2562,43,3,14932000
12428,2024-05-03,2629,38,6,12575000
12429,2025-05-27,2679,43,6,3348000
12430,2024-11-29,267,29,3,1344000
12431,2024-04-25,1419,19,1,20160000
12432,2025-02-14,2373,36,2,36546000
12433,2025-10-18,875,18,6,555000
12434,2025-09-08,2924,17,3,20906000
12435,2025-08-31,840,2,6,21999000
