IdCompra,FechaCompra,IdProveedor,Total
1808,2024-06-12,76,711495000
1809,2024-11-18,31,157365000
1810,2024-01-30,78,236126000
1811,2024-02-16,46,240503000
1812,2024-05-25,1,159063000
1813,2024-01-18,61,69943000
1814,2025-08-24,49,77607000
1815,2024-02-28,73,269600000
1816,2024-01-20,39,857834000
1817,2024-12-12,12,368168000
1818,2024-09-23,15,189388000
1819,2025-11-19,16,148168000
1820,2024-09-22,41,448402000
1821,2025-05-04,56,8436000
1822,2024-10-09,35,88363000
1823,2024-08-11,2,29463000
1824,2024-01-26,21,96800000
1825,2025-02-08,22,913561000
1826,2024-01-19,7,523221000
1827,2024-07-20,41,17839000
1828,2025-03-26,74,324266000
1829,2025-01-22,79,46129000
1830,2025-05-06,23,955154000
1831,2024-12-01,41,238558000
1832,2025-01-21,62,182538000
1833,2025-08-24,73,219667000
1834,2024-06-23,18,354161000
1835,2025-04-09,27,39922000
1836,2025-04-29,80,121347000
1837,2024-07-31,34,66594000
1838,2024-08-14,4,192630000
1839,2025-09-30,31,151190000
1840,2024-06-01,72,191710000
1841,2024-10-03,14,51946000
1842,2025-08-25,32,292953000
1843,2024-08-26,6,126057000
1844,2024-12-03,76,365999000
1845,2024-06-27,3,176892000
1846,2025-09-22,75,51640000
1847,2025-04-09,44,277178000
1848,2025-10-24,43,112784000
1849,2024-01-10,19,272754000
1850,2025-04-29,10,59209000
1851,2025-06-02,6,14684000
1852,2024-06-18,36,474908000
1853,2025-11-24,30,84599000
1854,2024-08-27,59,376676000
1855,2025-04-11,79,225927000
1856,2024-03-12,76,300312000
1857,2025-01-25,43,1646000
1858,2025-03-30,7,331992000
1859,2025-07-23,10,55002000
1860,2024-11-22,27,53361000
1861,2025-12-30,43,208425000
1862,2024-11-02,50,34647000
1863,2025-12-10,18,102323000
1864,2025-10-03,17,91120000
1865,2024-12-14,55,151277000
1866,2025-01-14,35,267121000
1867,2024-06-20,80,88659000
1868,2024-04-09,32,67499000
1869,2025-10-12,35,15147000
1870,2025-08-08,78,114793000
1871,2024-10-02,37,185141000
1872,2024-01-30,52,225783000
1873,2025-02-25,6,99420000
1874,2024-11-03,9,327977000
1875,2024-06-03,41,3294000
1876,2024-10-24,46,4002000
1877,2025-08-23,72,53232000
1878,2025-07-23,54,85423000
1879,2024-03-12,67,154901000
1880,2024-01-14,78,52900000
1881,2025-01-01,45,92230000
1882,2024-03-06,15,437148000
1883,2025-05-15,34,151594000
1884,2024-11-09,46,72330000
1885,2025-03-12,24,297304000
1886,2024-09-27,18,56555000
1887,2024-09-20,9,75480000
1888,2024-04-23,29,181401000
1889,2024-08-25,69,39651000
1890,2024-09-08,8,392773000
1891,2024-02-05,37,911366000
1892,2024-12-23,1,174472000
1893,2024-08-18,41,273557000
1894,2025-10-19,43,230313000
1895,2024-01-31,61,490148000
1896,2024-02-16,27,382195000
1897,2025-06-19,10,16804000
1898,2025-06-02,45,323880000
1899,2025-08-12,49,195549000
1900,2025-06-15,78,66083000
1901,2024-03-14,23,71565000
1902,2024-09-20,70,494819000
1903,2025-07-15,16,613882000
1904,2024-08-01,21,321124000
1905,2024-09-28,69,472004000
1906,2024-08-30,23,195327000
1907,2025-10-15,12,345150000
1908,2024-01-21,27,236989000
1909,2025-10-26,47,606247000
1910,2025-02-10,60,519967000
1911,2024-11-23,76,420057000
1912,2024-06-27,15,45464000
1913,2024-10-18,45,314752000
1914,2024-03-13,32,184036000
1915,2025-12-17,23,138614000
1916,2025-05-24,26,372315000
1917,2025-05-23,65,254169000
1918,2024-01-01,51,606219000
1919,2025-11-23,19,175040000
1920,2024-11-28,70,217251000
1921,2025-03-15,23,418628000
1922,2024-04-05,72,21386000
1923,2025-06-03,6,219748000
1924,2025-05-15,6,192138000
1925,2025-11-05,61,190708000
1926,2025-12-18,72,278001000
1927,2025-01-11,17,351155000
1928,2025-07-18,43,86632000
1929,2024-01-04,14,128480000
1930,2024-11-05,44,427267000
1931,2025-06-03,37,127676000
1932,2025-08-07,78,273705000
1933,2025-09-15,73,497351000
1934,2024-09-28,64,77791000
1935,2024-06-13,18,65685000
1936,2024-07-17,31,495404000
1937,2024-01-13,46,191187000
1938,2024-07-03,11,306729000
1939,2025-05-27,60,300419000
1940,2025-12-11,25,308530000
1941,2024-12-29,26,143106000
1942,2024-08-04,61,60416000
1943,2024-05-06,51,73656000
1944,2024-08-28,71,158591000
1945,2024-11-04,74,46888000
1946,2025-01-18,23,102644000
1947,2025-02-11,17,110888000
1948,2025-12-19,45,276631000
1949,2024-06-16,4,111472000
1950,2025-10-19,64,831786000
1951,2025-10-29,60,191633000
1952,2024-02-26,58,331582000
1953,2024-01-24,73,68722000
1954,2025-04-10,68,59178000
1955,2024-06-28,74,97101000
1956,2024-06-22,46,285652000
1957,2024-12-28,18,249268000
1958,2024-10-10,71,431149000
1959,2025-09-17,75,45459000
1960,2025-11-14,55,371077000
1961,2024-12-24,69,58390000
1962,2024-06-18,58,75360000
1963,2024-05-22,74,78237000
1964,2025-05-03,67,54618000
1965,2025-05-31,47,21798000
1966,2024-02-17,62,422262000
1967,2024-07-27,65,231206000
1968,2024-11-04,51,177653000
1969,2024-08-10,31,111069000
1970,2024-07-20,45,100134000
1971,2024-07-28,71,27740000
1972,2024-10-07,22,312276000
1973,2025-07-02,79,222880000
1974,2025-12-30,47,553774000
1975,2024-05-29,23,164688000
1976,2024-11-04,15,28947000
1977,2024-03-05,36,176504000
1978,2024-10-20,31,349924000
1979,2025-12-06,63,323391000
1980,2025-10-25,48,89193000
1981,2025-04-13,50,303642000
1982,2024-06-22,10,373259000
1983,2025-03-24,77,39165000
1984,2024-06-01,69,46739000
1985,2024-09-06,65,146485000
1986,2025-11-09,12,278423000
1987,2024-09-05,55,97482000
1988,2025-06-02,42,427641000
1989,2025-10-12,77,460281000
1990,2025-03-18,6,407539000
1991,2024-08-17,1,227222000
1992,2024-02-27,8,387400000
1993,2025-09-29,77,89871000
1994,2024-06-21,55,39769000
1995,2024-12-16,35,141635000
1996,2024-03-26,25,201021000
1997,2025-12-08,21,293370000
1998,2024-11-16,50,500590000
1999,2024-07-27,72,120411000
2000,2025-01-23,44,22445000
2001,2025-06-20,37,162955000
2002,2025-04-04,49,62566000
2003,2025-11-25,37,203984000
2004,2025-11-13,64,52643000
2005,2025-10-29,9,167021000
2006,2024-12-29,26,32166000
2007,2024-10-04,19,294559000
2008,2024-04-14,22,108972000
2009,2025-03-09,22,177537000
2010,2025-02-08,7,122103000
2011,2025-08-11,47,191364000
2012,2025-04-03,24,507501000
2013,2025-07-19,37,89457000
2014,2025-01-09,2,94808000
2015,2024-03-04,69,149085000
2016,2024-06-24,38,281706000
2017,2024-09-13,16,100627000
2018,2025-03-06,49,126383000
2019,2024-01-08,2,119996000
2020,2024-12-07,33,214107000
2021,2024-01-03,52,236959000
2022,2024-09-08,56,74385000
2023,2024-05-06,25,345569000
2024,2025-07-28,55,419187000
2025,2025-03-07,62,23982000
2026,2025-06-04,69,114448000
2027,2024-01-24,6,558087000
2028,2025-09-14,27,94014000
2029,2024-11-27,74,212242000
2030,2025-03-12,4,158590000
2031,2024-09-02,6,4946000
2032,2025-11-01,32,109995000
2033,2024-12-30,9,841993000
2034,2025-09-17,34,286716000
2035,2024-06-22,29,94938000
2036,2025-07-03,75,220425000
2037,2024-05-01,67,588901000
2038,2025-07-31,53,224916000
2039,2024-06-15,42,274183000
2040,2024-08-24,46,23943000
2041,2025-03-17,58,42916000
2042,2024-06-27,78,35150000
2043,2024-02-03,15,205895000
2044,2025-12-20,64,85823000
2045,2024-11-19,39,343156000
2046,2024-04-12,56,307010000
2047,2025-09-08,41,70753000
2048,2024-08-13,66,435678000
2049,2024-07-31,73,508661000
2050,2024-03-24,60,362432000
2051,2025-02-02,55,90021000
2052,2025-04-09,28,274197000
2053,2024-03-24,74,182858000
2054,2025-07-05,74,732624000
2055,2024-03-11,80,139657000
2056,2025-11-02,20,123934000
2057,2025-06-20,43,279283000
2058,2024-01-29,40,249729000
2059,2025-04-19,61,56838000
2060,2025-12-04,68,104797000
2061,2025-01-26,63,81699000
2062,2025-10-13,60,40949000
2063,2025-03-18,60,2691000
2064,2025-09-30,56,79771000
2065,2024-02-17,25,177454000
2066,2025-08-26,60,82160000
2067,2024-02-02,61,217027000
2068,2025-04-22,5,109390000
2069,2025-07-11,73,254774000
2070,2025-03-30,64,348330000
2071,2024-07-04,46,170807000
2072,2024-12-31,21,11507000
2073,2025-05-08,61,257180000
2074,2024-11-30,53,57384000
2075,2025-07-15,54,86795000
2076,2025-08-30,25,138883000
2077,2025-10-05,25,138190000
2078,2025-05-23,41,228546000
2079,2025-04-19,70,592624000
2080,2025-11-29,11,98552000
2081,2024-11-08,31,41193000
2082,2025-01-02,33,116200000
2083,2025-01-12,52,82801000
2084,2024-03-07,50,455367000
2085,2025-10-11,73,133760000
2086,2024-04-16,57,186716000
2087,2024-08-02,35,46386000
2088,2024-04-10,42,325615000
2089,2025-01-21,55,6240000
2090,2024-10-18,18,215500000
2091,2025-01-04,14,424345000
2092,2024-11-20,18,86493000
2093,2024-04-15,1,48108000
2094,2025-08-10,3,236816000
2095,2024-02-15,79,246739000
2096,2025-10-01,63,410421000
2097,2025-02-17,68,286659000
2098,2024-12-28,11,8160000
2099,2025-03-28,34,469948000
2100,2025-01-26,53,229984000
2101,2024-07-28,29,15075000
2102,2024-12-12,48,130708000
2103,2024-06-22,41,156865000
2104,2025-12-01,22,364791000
2105,2025-05-05,52,83727000
2106,2025-01-25,38,108616000
2107,2025-12-06,20,118918000
2108,2024-11-10,34,198765000
2109,2025-11-15,54,19572000
2110,2025-10-04,27,63243000
2111,2024-12-27,7,105462000
2112,2025-11-18,27,188230000
2113,2024-04-19,49,36298000
2114,2024-01-27,14,138637000
2115,2025-02-27,74,94737000
2116,2024-03-29,78,196755000
2117,2024-02-16,40,140528000
2118,2024-05-31,79,30110000
2119,2024-05-05,58,82421000
2120,2025-12-09,62,410976000
2121,2025-11-14,69,208546000
2122,2024-07-08,4,6513000
2123,2025-11-19,75,180565000
2124,2024-05-17,78,811190000
2125,2025-05-01,5,463855000
2126,2025-08-26,28,689662000
2127,2024-01-29,48,140994000
2128,2025-02-10,34,213475000
2129,2024-12-21,74,138508000
2130,2025-11-03,38,237338000
2131,2025-03-06,3,1915000
2132,2025-05-12,52,272991000
2133,2024-01-26,36,111306000
2134,2025-09-23,39,257223000
2135,2025-12-26,4,416298000
2136,2024-08-25,80,51596000
2137,2024-03-04,33,497206000
2138,2025-02-14,24,203045000
2139,2024-08-14,43,560263000
2140,2025-09-15,12,301058000
2141,2025-10-27,68,451498000
2142,2025-12-06,16,72936000
2143,2024-09-18,45,79765000
2144,2025-04-15,7,99054000
2145,2025-10-22,2,74774000
2146,2025-03-22,74,76298000
2147,2025-05-11,22,189168000
2148,2024-11-07,14,481857000
2149,2025-09-03,37,394903000
2150,2024-08-24,43,110217000
2151,2025-07-18,23,136219000
2152,2024-10-02,46,65598000
2153,2024-10-26,33,316193000
2154,2025-02-04,13,75216000
2155,2025-01-01,37,561782000
2156,2025-09-15,42,133205000
2157,2025-12-10,77,152520000
2158,2025-11-01,31,304825000
2159,2025-01-09,64,64068000
2160,2024-02-16,40,108452000
2161,2024-01-27,70,180918000
2162,2025-01-04,36,120621000
2163,2024-02-26,37,128759000
2164,2024-09-23,20,163981000
2165,2024-01-21,43,247044000
2166,2025-04-08,8,140191000
2167,2025-11-07,13,73863000
2168,2025-04-09,50,64672000
2169,2024-11-03,64,260978000
2170,2024-04-25,30,283359000
2171,2025-03-29,38,503248000
2172,2024-09-20,34,99687000
2173,2025-11-16,8,98031000
2174,2025-04-03,45,634197000
2175,2025-10-26,15,315327000
2176,2024-08-04,13,30381000
2177,2025-11-30,80,76012000
2178,2024-03-13,5,83733000
2179,2025-01-31,76,2023000
2180,2024-06-21,35,144749000
2181,2024-12-15,13,68210000
2182,2025-07-13,62,15950000
2183,2024-10-07,70,39949000
2184,2025-11-03,17,43524000
2185,2024-05-30,76,385332000
2186,2025-01-19,78,583710000
2187,2025-10-11,79,174556000
2188,2024-08-12,34,55221000
2189,2024-09-15,18,5421000
2190,2025-03-16,20,138928000
2191,2025-01-30,41,816000
2192,2024-07-14,48,202525000
2193,2024-11-16,6,446835000
2194,2024-03-10,68,26976000
2195,2024-09-26,1,258250000
2196,2024-12-01,28,109070000
2197,2024-12-13,45,160412000
2198,2024-05-04,17,119124000
2199,2025-11-14,68,403921000
2200,2025-09-21,1,296042000
2201,2024-03-31,52,56095000
2202,2025-02-15,16,318173000
2203,2025-07-31,54,321090000
2204,2025-02-03,65,91006000
2205,2025-08-16,32,424441000
2206,2025-12-10,10,92608000
2207,2024-11-02,34,41622000
2208,2025-12-17,12,212818000
2209,2025-11-02,32,89822000
2210,2025-07-23,80,172076000
2211,2025-09-11,77,101117000
2212,2025-08-26,34,345772000
2213,2025-03-29,53,171755000
2214,2025-05-29,47,559546000
2215,2024-05-06,17,90698000
2216,2025-09-29,79,68022000
2217,2025-11-03,44,312423000
2218,2025-04-27,32,89973000
2219,2024-09-13,50,140146000
2220,2025-04-10,77,176130000
2221,2025-04-02,41,178756000
2222,2024-05-19,80,243775000
2223,2025-07-23,71,276641000
2224,2025-09-11,57,134829000
2225,2024-08-12,45,107306000
2226,2025-12-18,73,16684000
2227,2025-11-07,70,197058000
2228,2024-09-12,25,29581000
2229,2025-03-24,18,383347000
2230,2025-07-08,47,145676000
2231,2024-08-02,52,315449000
2232,2025-01-10,8,98706000
2233,2024-01-13,58,81078000
2234,2024-09-17,77,166622000
2235,2024-10-19,61,91277000
2236,2024-08-02,17,352741000
2237,2025-07-19,19,530365000
2238,2025-08-18,18,468716000
2239,2024-12-03,49,116720000
2240,2024-11-11,67,34116000
2241,2025-07-16,16,88098000
2242,2024-03-30,23,73685000
2243,2024-05-27,54,53019000
2244,2024-04-03,59,206557000
2245,2024-08-24,38,393207000
2246,2024-01-07,49,398441000
2247,2024-06-10,40,255028000
2248,2024-12-12,57,91342000
2249,2024-12-20,13,83917000
2250,2025-04-24,21,211100000
2251,2025-10-26,20,180664000
2252,2024-11-11,23,41501000
2253,2025-09-13,51,262189000
2254,2025-01-09,70,75447000
2255,2025-09-06,70,256383000
2256,2024-05-13,75,271606000
2257,2024-04-23,52,39208000
2258,2025-11-20,2,57550000
2259,2025-05-26,59,322763000
2260,2025-02-23,40,170922000
2261,2024-12-19,72,30680000
2262,2024-01-22,43,89139000
2263,2024-02-06,10,99856000
2264,2025-03-22,65,252901000
2265,2025-08-13,33,69016000
2266,2024-05-05,43,150837000
2267,2024-10-09,57,76293000
2268,2025-03-13,12,56184000
2269,2025-02-09,51,85764000
2270,2025-06-18,60,129420000
2271,2024-01-04,50,98772000
2272,2025-10-17,67,658506000
2273,2024-06-04,9,47391000
2274,2024-09-22,50,238838000
2275,2025-10-02,8,375174000
2276,2025-04-05,77,285149000
2277,2024-02-26,47,333378000
2278,2025-03-21,69,5265000
2279,2024-08-02,2,137520000
2280,2024-01-31,79,256684000
2281,2025-09-14,20,164278000
2282,2024-08-09,52,32932000
2283,2024-05-25,62,263859000
2284,2024-11-14,38,437079000
2285,2024-06-15,74,231377000
2286,2025-02-05,46,158053000
2287,2024-05-28,31,250143000
2288,2024-06-22,42,359119000
2289,2024-05-26,10,9175000
2290,2025-07-08,15,91704000
2291,2024-05-12,25,229332000
2292,2024-02-29,1,79758000
2293,2025-07-22,15,285882000
2294,2024-12-03,29,141223000
2295,2025-03-28,70,300944000
2296,2025-06-01,61,161767000
2297,2024-08-13,65,110279000
2298,2025-10-29,68,147368000
2299,2025-10-01,54,507402000
2300,2024-11-25,43,7488000
2301,2025-12-06,72,182258000
2302,2025-10-02,41,242483000
2303,2024-12-03,19,207687000
2304,2024-11-03,71,3672000
2305,2024-03-29,5,167616000
2306,2025-10-05,1,221199000
2307,2024-08-14,56,170332000
2308,2024-04-24,73,403141000
2309,2024-11-12,42,213000000
2310,2024-04-12,36,420090000
2311,2024-12-28,60,122133000
2312,2024-07-13,77,136029000
2313,2025-12-18,44,276907000
2314,2024-01-07,22,171208000
2315,2024-07-03,65,395831000
2316,2024-10-10,66,568631000
2317,2025-06-26,65,117288000
2318,2024-01-24,49,20270000
2319,2025-11-16,14,343976000
2320,2024-03-07,57,480165000
2321,2024-11-05,61,479005000
2322,2024-08-17,29,116445000
2323,2025-02-13,53,68103000
2324,2024-01-20,16,96617000
2325,2025-04-23,36,541788000
2326,2024-06-07,49,469768000
2327,2024-09-26,2,454913000
2328,2024-11-12,2,98124000
2329,2025-07-02,51,177068000
2330,2024-12-15,66,149569000
2331,2024-03-31,32,467190000
2332,2024-08-26,80,330770000
2333,2025-05-20,56,692994000
2334,2025-11-26,59,44816000
2335,2024-12-09,11,77738000
2336,2024-05-09,29,459174000
2337,2025-09-16,10,17559000
2338,2025-12-17,22,91731000
2339,2024-12-27,24,82498000
2340,2024-12-26,49,256703000
2341,2024-06-18,40,109376000
2342,2025-11-17,52,470457000
2343,2025-06-17,28,102605000
2344,2024-08-06,22,130640000
2345,2024-12-20,22,181467000
2346,2025-10-16,4,180164000
2347,2025-02-20,54,784729000
2348,2024-06-04,64,220240000
2349,2025-11-13,32,195093000
2350,2025-06-09,26,25538000
2351,2024-06-06,2,334215000
2352,2024-10-25,80,247916000
2353,2025-03-23,24,364977000
2354,2025-05-23,21,335347000
2355,2024-10-14,23,402692000
2356,2024-03-13,44,164468000
2357,2024-09-12,10,459954000
2358,2025-12-16,55,58264000
2359,2025-09-07,42,260243000
2360,2025-10-16,78,283202000
2361,2025-07-06,28,12496000
2362,2025-02-18,54,119316000
2363,2025-07-12,51,113698000
2364,2025-05-07,67,342181000
2365,2024-04-03,34,173034000
2366,2025-11-23,46,397823000
2367,2025-09-07,65,486929000
2368,2024-07-18,50,671529000
2369,2024-02-08,69,52888000
2370,2025-05-03,46,158960000
2371,2025-10-11,35,190760000
2372,2025-09-30,28,768298000
2373,2024-03-19,3,202726000
2374,2025-01-27,30,54857000
2375,2024-08-17,75,168320000
2376,2024-09-03,66,361882000
2377,2024-05-03,32,90914000
2378,2024-03-17,50,177514000
2379,2024-09-19,51,122343000
2380,2025-10-06,9,206328000
2381,2025-08-19,44,100248000
2382,2025-11-04,57,75323000
2383,2024-12-18,19,225144000
2384,2025-01-08,21,82004000
2385,2025-12-14,67,253853000
2386,2024-02-17,26,376800000
2387,2025-02-22,34,130222000
2388,2024-06-04,63,98741000
2389,2025-09-13,59,299930000
2390,2024-05-29,3,195891000
2391,2024-03-05,51,82442000
2392,2024-12-09,16,240466000
2393,2025-04-05,57,66370000
2394,2024-03-17,5,128403000
2395,2025-04-08,1,73247000
2396,2025-09-23,69,247182000
2397,2025-10-13,77,43701000
2398,2025-11-09,51,96200000
2399,2025-12-20,33,190333000
2400,2024-11-29,39,126785000
2401,2024-06-04,58,68589000
2402,2024-12-20,21,276261000
2403,2024-04-29,41,604715000
2404,2024-06-20,16,32742000
2405,2025-02-11,27,315727000
2406,2025-10-26,5,270934000
2407,2025-02-09,57,65032000
2408,2024-11-23,68,135963000
2409,2025-12-31,34,413660000
2410,2024-08-12,16,260964000
2411,2024-08-15,55,199518000
2412,2024-05-25,67,189850000
2413,2025-06-08,32,160027000
2414,2025-07-23,58,300546000
2415,2024-06-06,72,145370000
2416,2025-07-22,32,264561000
2417,2025-08-11,14,71390000
2418,2025-12-15,75,50650000
2419,2025-10-25,5,145044000
2420,2024-04-08,17,185654000
2421,2025-05-16,77,389252000
2422,2024-10-29,63,224402000
2423,2025-09-04,73,156690000
2424,2025-03-13,47,798387000
2425,2024-11-10,70,333532000
2426,2024-01-18,57,129528000
2427,2024-04-06,21,315129000
2428,2024-03-24,47,99266000
2429,2025-09-24,35,176795000
2430,2025-03-23,52,118775000
2431,2025-11-04,68,165856000
2432,2024-12-03,20,86695000
2433,2024-10-07,69,134851000
2434,2025-11-18,18,106670000
2435,2024-10-11,31,181346000
2436,2025-07-15,25,220251000
2437,2024-10-15,41,48160000
2438,2024-03-17,72,41182000
2439,2025-10-31,23,58106000
2440,2024-12-12,74,356509000
2441,2025-12-17,44,19068000
2442,2025-03-30,67,256020000
2443,2024-10-24,60,406450000
2444,2025-12-04,46,210341000
2445,2025-04-07,18,365146000
2446,2024-03-14,59,147685000
2447,2025-02-21,15,100701000
2448,2025-12-17,24,317442000
2449,2024-11-22,67,641323000
2450,2025-02-21,63,175541000
2451,2024-03-26,29,257596000
2452,2025-11-07,79,164795000
2453,2025-08-02,2,68252000
2454,2025-03-03,56,14330000
2455,2025-10-17,17,279061000
2456,2024-02-15,32,551252000
2457,2025-02-05,58,131777000
2458,2024-10-08,65,46980000
2459,2024-10-03,78,271687000
2460,2025-04-09,2,400110000
2461,2025-12-06,48,360493000
2462,2025-11-28,79,19125000
2463,2025-04-22,1,77293000
2464,2024-10-20,12,42110000
2465,2025-06-24,32,250487000
2466,2025-02-26,42,379402000
2467,2024-10-17,18,190748000
2468,2024-07-10,8,53868000
2469,2025-08-14,9,510003000
2470,2025-01-17,26,203552000
2471,2025-12-27,31,331167000
2472,2025-02-15,58,481831000
2473,2024-12-25,71,558144000
2474,2024-12-19,51,429323000
2475,2025-09-12,19,259741000
2476,2024-03-27,51,345148000
2477,2025-02-25,8,16766000
2478,2024-08-03,35,191821000
2479,2024-09-21,47,271122000
2480,2024-07-05,71,219224000
2481,2025-01-26,37,14193000
2482,2024-01-27,33,155295000
2483,2024-04-26,68,26166000
2484,2025-02-24,17,426526000
2485,2024-04-22,11,184668000
2486,2024-02-13,39,116431000
2487,2025-01-06,34,78694000
2488,2025-09-08,12,338765000
2489,2024-11-21,59,203351000
2490,2025-04-27,28,202652000
2491,2025-04-25,12,563115000
2492,2025-11-14,80,419294000
2493,2024-07-08,39,52930000
2494,2025-01-07,45,219501000
2495,2024-02-08,77,358107000
2496,2024-11-14,66,22483000
2497,2025-04-11,8,63330000
2498,2024-06-28,37,154937000
2499,2024-07-11,12,155471000
2500,2024-06-14,22,486150000
2501,2025-11-17,29,117910000
2502,2025-08-21,34,82562000
2503,2024-02-04,27,79018000
2504,2025-06-28,10,122830000
2505,2025-04-06,19,204913000
2506,2024-10-28,43,319008000
2507,2024-01-04,45,278468000
2508,2025-03-07,37,207694000
2509,2025-05-31,9,37620000
2510,2025-10-23,28,180070000
2511,2024-12-15,61,247495000
2512,2025-01-21,2,29714000
2513,2024-08-21,79,59298000
2514,2025-06-19,7,168220000
2515,2025-05-24,56,148004000
2516,2024-04-03,63,241064000
2517,2025-03-29,11,169924000
2518,2024-12-09,20,285028000
2519,2024-05-08,32,12617000
2520,2025-06-29,52,37144000
2521,2024-03-10,34,70437000
2522,2024-06-07,55,241546000
2523,2025-03-12,2,134028000
2524,2024-01-20,55,753892000
2525,2025-01-30,33,67974000
2526,2025-04-11,40,1156000
2527,2024-01-03,40,78618000
2528,2024-05-26,13,59034000
2529,2025-06-08,76,205355000
2530,2024-06-19,17,38417000
2531,2024-03-29,40,19320000
2532,2024-06-21,66,44318000
2533,2024-12-25,55,396318000
2534,2025-03-01,44,134604000
2535,2025-04-20,68,505530000
2536,2024-11-01,20,382611000
2537,2024-08-13,14,366118000
2538,2024-04-06,13,126760000
2539,2024-07-17,13,148765000
2540,2025-11-26,12,405195000
2541,2025-07-03,19,108841000
2542,2024-09-26,25,167473000
2543,2025-10-15,49,207506000
2544,2024-10-06,46,63840000
2545,2024-03-07,12,84230000
2546,2025-04-28,16,161477000
2547,2024-07-21,21,1600000
2548,2025-11-08,36,241866000
2549,2025-07-24,7,306999000
2550,2025-04-07,1,255667000
2551,2024-07-13,47,64177000
2552,2025-08-17,61,153342000
2553,2025-10-15,72,125991000
2554,2024-02-26,36,174614000
2555,2025-09-03,41,128628000
2556,2024-01-01,3,265745000
2557,2024-04-07,50,87261000
2558,2025-07-11,41,64618000
2559,2025-12-23,21,266661000
2560,2025-07-22,74,135766000
2561,2024-01-28,65,822170000
2562,2024-07-05,31,164209000
2563,2025-12-14,65,17693000
2564,2025-03-09,43,31490000
2565,2024-02-01,71,499190000
2566,2024-05-08,38,183040000
2567,2025-10-12,18,417531000
2568,2025-04-12,4,115601000
2569,2024-12-11,57,239300000
2570,2024-03-13,68,327501000
2571,2024-11-26,38,234921000
2572,2024-05-09,41,77710000
2573,2024-03-19,9,167814000
2574,2024-08-07,38,155499000
2575,2024-06-27,61,64286000
2576,2024-10-13,46,468083000
2577,2024-01-31,40,501196000
2578,2025-01-22,43,314198000
2579,2024-09-23,79,210149000
2580,2025-01-04,77,23223000
2581,2024-11-04,78,344700000
2582,2024-07-23,65,121370000
2583,2024-04-09,77,1046207000
2584,2025-11-17,52,351339000
2585,2024-09-09,64,301139000
2586,2024-10-29,51,218975000
2587,2025-09-27,70,298821000
2588,2025-08-16,61,273927000
2589,2025-06-12,3,352092000
2590,2024-07-22,33,103829000
2591,2024-07-05,78,52404000
2592,2024-04-01,14,300593000
2593,2024-08-21,73,439220000
2594,2025-03-06,63,252762000
2595,2024-08-21,16,193352000
2596,2025-09-29,72,120872000
2597,2024-08-15,60,45199000
2598,2025-07-29,70,55298000
2599,2025-02-06,58,161831000
2600,2025-08-20,49,235256000
2601,2024-02-23,8,56254000
2602,2025-02-12,52,142474000
2603,2025-03-23,50,17430000
2604,2024-10-22,34,618125000
2605,2024-12-09,27,202904000
2606,2025-12-22,7,228999000
2607,2024-07-31,18,168635000
2608,2025-07-24,33,674845000
2609,2024-01-11,23,185384000
2610,2025-01-17,76,71265000
2611,2024-04-20,3,24218000
2612,2024-03-28,21,188160000
2613,2025-05-20,76,91867000
2614,2025-11-09,16,210182000
2615,2025-03-30,77,31964000
2616,2025-01-27,36,299513000
2617,2025-07-26,67,56837000
2618,2024-11-16,75,74198000
2619,2024-05-06,3,130261000
2620,2025-10-04,64,189826000
2621,2024-07-13,78,228294000
2622,2024-02-24,66,254893000
2623,2024-01-26,49,168757000
2624,2025-07-18,26,115917000
2625,2024-07-24,8,336467000
2626,2024-04-19,53,115582000
2627,2024-12-24,66,11704000
2628,2025-01-20,47,238352000
2629,2025-03-18,20,111747000
2630,2024-04-21,5,126223000
2631,2024-09-03,67,145916000
2632,2025-12-28,41,194457000
2633,2024-02-23,78,180182000
2634,2024-11-05,6,210657000
2635,2024-11-15,63,435120000
2636,2025-04-15,23,114083000
2637,2024-11-24,39,442774000
2638,2025-07-02,3,362838000
2639,2024-01-06,53,104587000
2640,2025-06-15,68,47060000
2641,2025-11-26,36,57082000
2642,2025-06-02,67,143798000
2643,2024-12-24,64,180711000
2644,2024-07-22,66,75176000
2645,2025-10-25,73,133204000
2646,2024-01-28,5,129623000
2647,2025-01-29,44,215024000
2648,2025-09-25,58,355136000
2649,2025-09-02,24,135641000
2650,2024-02-01,71,192260000
2651,2024-08-04,37,269704000
2652,2024-01-21,9,107206000
2653,2025-04-21,49,216982000
2654,2025-10-25,26,493943000
2655,2024-06-06,20,60655000
2656,2024-02-14,63,23345000
2657,2024-05-08,69,62312000
2658,2024-10-28,45,60312000
2659,2024-06-11,53,221816000
2660,2025-03-07,75,385367000
2661,2025-08-02,76,200998000
2662,2024-05-04,10,58347000
2663,2024-10-07,44,235806000
2664,2024-03-02,36,94348000
2665,2025-08-07,29,213562000
2666,2024-01-27,21,409732000
2667,2025-02-01,77,180632000
2668,2024-04-19,58,416999000
2669,2024-12-08,56,123726000
2670,2024-07-26,73,135424000
2671,2025-04-28,55,38329000
2672,2024-10-27,53,343886000
2673,2025-08-16,39,375811000
2674,2024-01-09,48,176733000
2675,2024-11-27,14,160481000
2676,2025-11-07,8,663716000
2677,2025-08-06,16,237116000
2678,2025-06-07,1,419799000
2679,2025-05-27,52,127867000
2680,2024-06-09,45,135546000
