IdDetalleCompra,IdCompra,IdProducto,Cantidad,Costo
8294,3153,120,96,137000
8295,1579,429,70,3498000
8296,2872,681,6,1074000
8297,3483,705,66,1217000
8298,4336,742,15,711000
8299,3611,268,75,501000
8300,1696,280,79,384000
8301,4135,23,58,581000
8302,3045,221,88,3663000
8303,1190,60,93,322000
8304,1162,406,59,355000
8305,1598,645,66,2383000
8306,4276,183,52,1219000
8307,3605,579,80,409000
8308,1873,121,83,847000
8309,1141,523,91,2678000
8310,2257,715,100,175000
8311,3938,90,23,1188000
8312,1384,611,74,576000
8313,3646,612,89,555000
8314,2830,322,25,652000
8315,5000,15,25,1463000
8316,842,291,73,124000
8317,2450,132,18,410000
8318,159,41,22,724000
8319,1359,741,27,1359000
8320,360,247,84,1686000
8321,3767,30,75,1507000
8322,1419,227,100,1977000
8323,4933,231,75,1357000
8324,3181,446,14,1319000
8325,1511,409,32,642000
8326,1114,328,43,248000
8327,4392,664,94,142000
8328,673,739,53,79000
8329,130,351,18,57000
8330,2155,186,52,53000
8331,2781,509,13,139000
8332,4109,26,81,101000
8333,232,116,43,4012000
8334,512,521,16,1839000
8335,3477,434,13,2756000
8336,4927,152,88,782000
8337,3853,397,45,1611000
8338,2248,123,22,428000
8339,1826,144,63,1177000
8340,4721,257,62,51000
8341,2141,111,92,2863000
8342,611,684,29,98000
8343,1315,175,12,1605000
8344,2077,510,12,164000
8345,635,374,49,190000
8346,4222,96,64,116000
8347,161,478,73,504000
8348,2625,321,100,1134000
8349,90,178,69,1086000
8350,2533,448,89,71000
8351,2282,356,98,165000
8352,2649,378,51,441000
8353,131,245,16,586000
8354,1870,247,31,1580000
8355,2380,570,67,793000
8356,3652,788,67,826000
8357,2293,361,65,546000
8358,4365,73,82,3018000
8359,1010,42,56,800000
8360,2128,532,66,1571000
8361,582,416,74,1061000
8362,58,347,89,393000
8363,1298,127,77,325000
8364,2071,520,30,1290000
8365,4201,613,31,173000
8366,3135,213,58,739000
8367,1244,146,32,244000
8368,3353,34,16,127000
8369,61,580,59,929000
8370,4571,397,51,1564000
8371,816,580,82,894000
8372,4446,685,62,912000
8373,4640,413,7,5321000
8374,2036,749,63,419000
8375,1535,261,31,166000
8376,143,793,31,87000
8377,3468,282,64,443000
8378,2152,276,6,472000
8379,3197,430,73,1436000
8380,401,697,62,2936000
8381,1700,375,87,3084000
8382,3752,306,41,710000
8383,3839,171,38,239000
8384,3319,14,95,1554000
8385,1468,290,8,130000
8386,1568,185,98,290000
8387,949,763,62,125000
8388,4245,627,21,454000
8389,514,375,85,2982000
8390,4018,785,39,2603000
8391,3660,613,12,151000
8392,2457,496,30,104000
8393,714,475,80,106000
8394,2679,108,59,410000
8395,1597,537,37,376000
8396,2435,370,60,1012000
8397,3002,584,84,1153000
8398,3004,286,46,170000
8399,4482,400,27,1310000
8400,1226,614,40,119000
8401,2593,546,83,1645000
8402,492,270,86,898000
8403,1814,42,65,1054000
8404,4422,210,99,515000
8405,1534,51,26,128000
8406,2804,664,68,100000
8407,2840,594,60,3381000
8408,2747,629,95,2176000
8409,2539,638,6,253000
8410,1454,282,39,420000
8411,3513,141,89,1099000
8412,2200,219,17,841000
8413,1709,195,8,979000
8414,2707,425,16,1544000
8415,2678,670,65,594000
8416,2046,523,27,2773000
8417,2652,374,86,165000
8418,3550,473,98,588000
8419,969,680,36,947000
8420,4257,306,62,735000
8421,3261,367,7,663000
8422,149,771,45,183000
8423,1948,609,72,669000
8424,1523,548,97,460000
8425,1293,751,50,240000
8426,1877,712,13,2628000
8427,2536,497,20,1344000
8428,264,19,51,17000
8429,2805,586,53,935000
8430,4231,563,27,551000
8431,3069,706,26,377000
8432,2445,205,86,4068000
8433,4942,161,61,734000
8434,4339,339,61,2489000
8435,577,412,11,327000
8436,2609,49,82,801000
8437,4570,718,9,185000
8438,4810,108,62,463000
8439,1464,190,56,914000
8440,1962,74,24,265000
8441,2876,742,37,672000
8442,705,213,61,619000
8443,1268,533,17,2127000
8444,2576,86,67,1485000
8445,4364,455,83,107000
8446,562,61,99,124000
8447,1858,91,52,39000
8448,4789,138,33,23000
8449,2046,238,51,631000
8450,946,444,100,39000
8451,2709,166,67,275000
8452,586,728,67,556000
8453,1809,476,79,189000
8454,3727,683,91,1146000
8455,1921,360,48,891000
8456,1069,142,63,652000
8457,4765,627,89,523000
8458,4152,583,65,3589000
8459,4900,373,16,1258000
8460,2080,442,34,1493000
8461,4202,142,28,593000
8462,1978,261,59,180000
8463,127,664,53,128000
8464,3833,673,64,686000
8465,4715,606,7,3040000
8466,576,759,42,314000
8467,3058,684,64,100000
8468,283,110,23,489000
8469,557,415,34,210000
8470,2470,571,94,1245000
8471,3585,151,48,877000
8472,3815,273,72,991000
8473,2894,94,75,706000
8474,2855,136,50,92000
8475,4040,379,42,88000
8476,3561,711,61,1962000
8477,1033,657,12,1726000
8478,2353,223,93,260000
8479,4020,784,40,2761000
8480,3981,46,90,1147000
8481,3240,120,74,120000
8482,1661,399,82,123000
8483,811,617,23,767000
8484,4011,539,29,1581000
8485,2208,280,43,388000
8486,925,224,20,123000
8487,209,522,63,1009000
8488,1554,325,89,729000
8489,1384,555,30,897000
8490,960,458,92,529000
8491,1634,725,98,29000
8492,2843,195,68,737000
8493,4423,704,19,166000
8494,2427,396,48,81000
8495,885,480,99,969000
8496,1758,777,6,990000
8497,3709,590,22,240000
8498,3635,162,58,5016000
8499,3930,476,66,147000
8500,2140,786,40,223000
8501,3464,795,12,1214000
8502,1232,768,44,549000
8503,4255,447,54,1265000
8504,971,688,15,735000
8505,1336,767,59,475000
8506,2638,1,78,1194000
8507,3590,658,35,1279000
8508,396,742,23,816000
8509,841,755,61,71000
8510,729,314,13,2041000
8511,1579,299,19,1001000
8512,4091,354,16,1405000
8513,426,266,13,747000
8514,8,598,73,1022000
8515,1682,270,8,910000
8516,3804,336,64,59000
8517,4967,755,13,78000
8518,1722,746,15,1582000
8519,1815,413,31,4326000
8520,2402,162,24,4083000
8521,3771,42,78,831000
8522,4989,454,88,821000
8523,2199,88,45,1796000
8524,541,558,50,318000
8525,1746,168,17,573000
8526,2256,310,62,3880000
8527,2411,742,36,765000
8528,3461,682,34,242000
8529,4320,514,22,3438000
8530,2277,140,47,4149000
8531,2978,215,72,255000
8532,3590,178,37,805000
8533,4456,131,43,77000
8534,2427,604,90,1062000
8535,1447,241,69,1104000
8536,4032,573,63,261000
8537,406,621,59,956000
8538,1634,359,72,234000
8539,407,226,53,1559000
8540,231,112,99,1873000
8541,2506,375,51,2703000
8542,2448,207,86,1157000
8543,1488,139,27,4470000
8544,1584,376,19,1166000
8545,3353,272,45,162000
8546,2572,226,41,1412000
8547,4898,696,78,551000
8548,1962,119,10,80000
8549,325,59,69,458000
8550,2171,663,58,464000
8551,1782,487,56,4225000
8552,797,290,8,152000
8553,268,743,8,45000
8554,3729,348,6,1516000
8555,2125,465,78,1542000
8556,652,321,61,1029000
8557,2353,229,33,183000
8558,4059,230,30,337000
8559,2577,31,84,1659000
8560,2517,148,90,1283000
8561,4173,713,61,349000
8562,2140,659,73,1106000
8563,1908,683,80,1206000
8564,3858,259,82,1890000
8565,3930,293,5,312000
8566,2087,552,18,1372000
8567,4641,362,9,4031000
8568,4614,546,85,1483000
8569,1591,62,74,861000
8570,534,715,57,161000
8571,3673,781,17,276000
8572,3176,317,10,2668000
8573,769,687,13,1444000
8574,2540,305,56,2874000
8575,59,126,95,788000
8576,978,759,100,229000
8577,3989,729,52,1306000
8578,1067,797,24,2548000
8579,856,674,40,1783000
8580,311,87,51,2810000
8581,3233,416,54,903000
8582,1747,758,80,1474000
8583,4852,404,11,3036000
8584,1674,34,46,114000
8585,4779,761,25,356000
8586,252,560,42,24000
8587,3990,522,20,1237000
8588,90,721,48,358000
8589,3411,66,44,1295000
8590,2674,440,16,284000
8591,899,283,83,430000
8592,680,600,26,830000
8593,4297,504,34,1250000
8594,1913,409,78,692000
8595,2606,785,16,2294000
8596,1628,37,33,341000
8597,1107,417,86,911000
8598,486,361,77,433000
8599,3945,55,75,60000
8600,686,334,15,477000
8601,502,640,35,418000
8602,3466,521,35,1780000
8603,150,421,26,809000
8604,3815,18,34,803000
8605,3119,185,13,392000
8606,1970,442,54,1635000
8607,1977,639,49,292000
8608,3796,205,80,4814000
8609,83,357,74,267000
8610,459,656,52,2596000
8611,3161,116,52,3650000
8612,4050,641,56,999000
8613,2806,110,36,429000
8614,3444,205,29,4251000
8615,4342,392,62,54000
8616,1863,423,57,1253000
8617,4042,582,68,891000
8618,1322,612,65,507000
8619,4094,465,77,1330000
8620,3154,377,29,126000
8621,663,240,20,181000
8622,4521,114,17,456000
8623,3525,384,7,944000
8624,3763,589,30,875000
8625,3142,382,26,430000
8626,3098,641,68,731000
8627,3726,15,33,1606000
8628,1243,54,82,352000
8629,4783,435,43,169000
8630,1157,358,88,1692000
8631,4429,320,38,2638000
8632,3340,157,37,1882000
8633,4022,715,48,129000
8634,2962,45,39,130000
8635,3836,311,6,144000
8636,818,292,27,85000
8637,1858,480,88,1213000
8638,3122,321,11,1199000
8639,2816,101,47,272000
8640,3238,637,78,741000
8641,2847,224,59,141000
8642,3836,228,43,75000
8643,2369,561,59,769000
8644,527,543,27,1070000
8645,3342,757,27,4370000
8646,3630,457,67,1306000
8647,1768,465,5,1354000
8648,1938,29,30,1308000
8649,4079,94,41,681000
8650,530,254,46,1332000
8651,3501,423,63,1046000
8652,4208,747,17,166000
8653,4536,511,89,395000
8654,2044,572,38,1226000
8655,1614,662,63,298000
8656,4535,582,77,702000
8657,4327,383,57,1877000
8658,4413,480,28,1053000
8659,2029,22,67,382000
8660,4196,706,15,363000
8661,1735,660,52,138000
8662,1617,464,55,1376000
8663,45,570,58,717000
8664,2325,454,94,1136000
8665,77,556,30,4105000
8666,158,264,14,903000
8667,4180,277,10,496000
8668,1458,181,30,121000
8669,2240,521,9,1750000
8670,3562,693,31,2258000
8671,2112,627,74,531000
8672,71,413,40,4530000
8673,2241,389,32,199000
8674,1661,279,11,2741000
8675,288,717,36,517000
8676,3323,302,87,568000
8677,422,496,55,140000
8678,1028,248,51,72000
8679,4708,245,71,706000
8680,4444,78,15,358000
8681,2784,460,73,762000
8682,2911,193,75,254000
8683,3002,755,56,80000
8684,2543,547,45,355000
8685,1010,642,41,1193000
8686,2499,141,10,902000
8687,1232,538,49,980000
8688,4630,36,77,1447000
8689,2548,60,19,348000
8690,1476,161,14,714000
8691,853,664,68,142000
8692,2828,783,91,412000
8693,1738,689,87,2416000
8694,4947,254,62,1475000
8695,4280,36,64,1146000
8696,1774,203,81,1770000
8697,3381,525,10,3104000
8698,1023,782,55,3217000
8699,2858,487,10,4471000
8700,3171,173,49,1328000
8701,575,206,77,213000
8702,4997,729,69,1698000
8703,4905,715,20,138000
8704,3825,39,72,210000
8705,32,401,38,46000
8706,306,364,48,190000
8707,3060,750,19,4331000
8708,4256,60,44,284000
8709,1204,401,67,58000
8710,3309,237,71,3726000
8711,862,306,100,676000
8712,4107,41,17,957000
8713,4959,361,69,530000
8714,4487,1,53,1432000
8715,2378,397,6,1765000
8716,14,85,84,26000
8717,3439,441,45,1028000
8718,2500,58,74,4485000
8719,3145,134,70,205000
8720,2978,288,17,115000
8721,1982,141,32,905000
8722,689,368,44,80000
8723,4415,230,82,369000
8724,3084,444,59,42000
8725,3046,442,45,1676000
8726,4529,187,21,26000
8727,3075,8,19,356000
8728,1909,247,72,1447000
8729,1276,547,44,354000
8730,3225,464,14,1598000
8731,749,87,20,2600000
8732,1071,80,67,135000
8733,4369,772,74,279000
8734,4821,27,92,491000
8735,3063,90,70,824000
8736,3255,535,9,462000
8737,1386,347,97,373000
8738,2789,347,100,374000
8739,2891,232,58,999000
8740,3897,248,29,60000
8741,4744,607,18,259000
8742,151,336,85,52000
8743,299,659,38,1074000
8744,3791,160,57,1311000
8745,2289,471,43,125000
8746,3883,28,99,1019000
8747,4796,725,96,37000
8748,2253,3,88,1522000
8749,4502,103,33,1483000
8750,2506,172,15,534000
8751,1903,140,47,4054000
8752,730,458,27,597000
8753,4501,1,84,1130000
8754,4566,534,5,127000
8755,3396,32,81,1133000
8756,3357,513,45,746000
8757,2248,151,12,1065000
8758,1600,5,85,1083000
8759,3733,280,65,490000
8760,520,305,17,3290000
8761,886,384,30,908000
8762,564,435,63,222000
8763,4880,496,17,102000
8764,1328,401,22,56000
8765,4481,389,32,179000
8766,946,349,84,2390000
8767,434,359,15,279000
8768,4211,148,71,1175000
8769,1613,202,41,91000
8770,3421,686,14,478000
8771,3088,616,60,5114000
8772,282,118,51,80000
8773,351,495,22,270000
8774,1673,342,91,844000
8775,4484,412,27,273000
8776,3762,203,72,1938000
8777,4668,39,70,176000
8778,524,118,37,78000
8779,2567,246,81,4347000
8780,4764,34,72,99000
8781,2389,104,54,1209000
8782,3235,757,9,4721000
8783,1820,787,15,1474000
8784,1535,667,8,114000
8785,424,660,92,158000
8786,3883,759,50,310000
8787,3213,64,58,981000
8788,2686,680,98,899000
8789,380,317,89,3573000
8790,125,526,48,66000
8791,825,511,62,350000
8792,1562,330,22,227000
8793,3876,595,92,3489000
8794,1422,25,12,921000
8795,1032,378,46,512000
8796,1271,262,37,1163000
8797,4960,111,47,2013000
8798,1244,214,46,897000
8799,2120,695,10,1013000
8800,4748,89,9,1455000
8801,2202,702,84,1510000
8802,4338,533,97,1715000
8803,3959,318,63,383000
8804,4698,60,73,276000
8805,4712,407,99,1723000
8806,4536,692,64,438000
8807,2333,70,100,1241000
8808,1216,289,27,699000
8809,2650,423,87,1165000
8810,986,555,80,1145000
8811,3204,753,69,349000
8812,1895,239,22,1975000
8813,1489,242,23,1542000
8814,1694,693,11,2032000
8815,3966,112,29,1945000
8816,393,642,31,1027000
8817,3808,794,12,93000
8818,4217,123,88,537000
8819,3382,57,44,348000
8820,3094,248,42,72000
8821,2706,111,63,2051000
8822,3068,451,33,28000
8823,3078,284,70,3312000
8824,767,74,50,221000
8825,321,275,62,5133000
8826,839,111,23,2604000
8827,531,681,29,956000
8828,2465,707,77,370000
8829,3664,336,29,55000
8830,3170,669,51,167000
8831,2212,309,56,86000
8832,2440,410,33,1613000
8833,2008,636,79,451000
8834,4417,451,97,28000
8835,1306,184,73,71000
8836,1513,786,37,161000
8837,2366,544,56,637000
8838,4878,484,53,735000
8839,2043,535,17,481000
8840,573,351,79,53000
8841,2540,390,89,462000
8842,4132,318,90,475000
8843,4412,725,15,37000
8844,3384,442,53,1704000
8845,4594,709,73,2723000
8846,4179,177,92,1042000
8847,4669,573,39,213000
8848,4807,641,16,883000
8849,3534,432,44,314000
8850,2291,337,89,1824000
8851,2706,331,26,237000
8852,1268,268,57,511000
8853,4656,115,40,243000
8854,1243,562,94,55000
8855,3857,276,39,597000
8856,364,433,46,378000
8857,128,381,29,188000
8858,1115,242,53,1462000
8859,69,521,56,1868000
8860,3553,237,68,3822000
8861,899,81,55,3175000
8862,701,529,46,396000
8863,2853,124,23,428000
8864,996,502,97,463000
8865,2975,630,86,2926000
8866,1273,60,81,256000
8867,4306,460,52,676000
8868,2708,121,29,801000
8869,1067,330,99,212000
8870,3472,270,76,812000
8871,245,491,34,131000
8872,137,121,9,941000
8873,1825,11,96,219000
8874,1322,289,13,678000
8875,3314,462,9,341000
8876,389,759,43,298000
8877,199,784,92,3039000
8878,4168,589,64,778000
8879,1467,59,10,514000
8880,428,448,54,67000
8881,4642,290,38,137000
8882,4959,23,58,436000
8883,3878,233,83,3551000
8884,4030,419,22,1114000
8885,2836,772,49,321000
8886,1991,356,86,139000
8887,2415,297,68,221000
8888,4467,611,41,594000
8889,4252,144,22,1223000
8890,2948,69,20,191000
8891,2314,288,64,115000
8892,4029,349,58,2289000
8893,4914,292,79,92000
8894,4373,41,12,758000
8895,236,405,18,1272000
8896,2751,193,16,257000
8897,3798,138,43,23000
8898,2889,115,21,196000
8899,3859,276,28,613000
8900,2549,774,12,3980000
8901,4028,456,6,34000
8902,368,222,69,159000
8903,1266,543,87,832000
8904,448,133,54,1434000
8905,1291,295,20,361000
8906,3940,404,55,4143000
8907,136,288,55,126000
8908,4207,43,68,1146000
8909,3281,40,55,93000
8910,1151,692,41,377000
8911,3687,225,57,1112000
8912,2962,404,51,4048000
8913,509,742,40,829000
8914,1471,740,9,3558000
8915,4750,563,69,419000
8916,2567,114,85,378000
8917,328,216,23,862000
8918,3814,329,76,33000
8919,1802,696,53,433000
8920,1453,259,20,1747000
8921,3702,55,85,79000
8922,238,497,25,1429000
8923,128,31,81,1619000
8924,3406,565,99,290000
8925,4970,665,11,744000
8926,4077,40,44,73000
8927,2801,670,73,520000
8928,3442,387,38,471000
8929,4501,242,59,1406000
8930,2814,205,56,4122000
8931,3825,48,43,4066000
8932,3964,460,27,600000
8933,1422,786,94,211000
8934,1936,776,94,47000
8935,4406,272,34,164000
8936,433,793,63,94000
8937,3423,305,9,2961000
8938,3407,436,29,295000
8939,232,16,75,538000
8940,4473,353,57,474000
8941,4201,444,41,44000
8942,3017,394,85,375000
8943,3064,737,9,1909000
8944,1676,200,26,834000
8945,2237,312,87,1189000
8946,3279,192,28,1339000
8947,4990,716,65,802000
8948,4195,432,43,332000
8949,2586,6,63,879000
8950,1666,338,43,525000
8951,2014,551,44,41000
8952,4799,4,10,3162000
8953,4013,11,74,281000
8954,1807,120,57,163000
8955,2535,791,91,4272000
8956,3846,604,49,860000
8957,1952,155,31,1526000
8958,4259,497,93,1792000
8959,2571,485,74,377000
8960,3299,230,76,298000
8961,2252,638,83,227000
8962,4338,275,77,4189000
8963,4143,498,43,138000
8964,1863,538,27,927000
8965,2285,494,15,2962000
8966,211,365,5,1558000
8967,4745,239,20,1726000
8968,3836,358,26,1587000
8969,4378,640,8,380000
8970,4980,702,32,1554000
8971,1055,279,86,3240000
8972,4466,238,79,700000
8973,2993,67,99,895000
8974,2938,551,69,37000
8975,2887,622,44,536000
8976,2024,413,73,5043000
8977,1110,221,48,3538000
8978,1064,469,53,1633000
8979,3809,42,43,1119000
8980,3238,521,58,1895000
8981,343,260,75,73000
8982,141,716,21,991000
8983,2593,167,10,49000
8984,3571,29,13,1016000
8985,1353,222,50,129000
8986,3217,738,91,1371000
8987,4569,367,26,597000
8988,2303,629,18,2135000
8989,4355,473,11,832000
8990,3519,528,46,1421000
8991,1391,204,70,506000
8992,4587,761,75,288000
8993,2728,225,78,1320000
8994,3144,419,33,1135000
8995,4662,708,29,3630000
8996,25,407,37,1490000
8997,1058,309,58,75000
8998,2188,633,78,282000
8999,48,456,50,33000
9000,1054,111,26,2062000
9001,2628,61,38,113000
9002,4514,491,64,142000
9003,4856,754,97,341000
9004,3150,674,57,2206000
9005,4971,563,99,478000
9006,2929,111,98,2929000
9007,2809,176,61,432000
9008,2834,381,78,208000
9009,919,337,90,1679000
9010,4644,477,59,977000
9011,3962,753,61,312000
9012,2004,467,43,91000
9013,2214,193,92,307000
9014,1716,748,96,414000
9015,552,375,5,2566000
9016,2892,147,100,2205000
9017,2391,197,65,1153000
9018,1082,111,55,2690000
9019,4036,449,100,106000
9020,300,354,19,1557000
9021,2303,783,95,331000
9022,2975,415,41,227000
9023,2866,156,29,631000
9024,4901,797,10,2416000
9025,2120,597,45,1852000
9026,3219,769,53,38000
9027,675,18,14,839000
9028,4681,439,36,1744000
9029,3637,420,43,2441000
9030,1613,345,28,1477000
9031,3284,85,16,21000
9032,1189,752,66,267000
9033,3015,455,65,82000
9034,3799,642,11,1050000
9035,1298,232,8,933000
9036,4295,771,92,229000
9037,4532,234,78,2923000
9038,3329,86,57,1426000
9039,3185,42,80,957000
9040,4514,462,40,409000
9041,3688,367,81,615000
9042,1104,601,97,1497000
9043,4050,162,40,3710000
9044,4758,277,79,415000
9045,586,771,86,229000
9046,3878,103,10,1566000
9047,4934,718,85,213000
9048,4693,592,32,102000
9049,4459,498,92,198000
9050,2958,638,61,248000
9051,4379,160,7,1727000
9052,89,622,5,412000
9053,4619,399,55,133000
9054,1495,166,76,351000
9055,1208,330,20,211000
9056,2347,677,100,5049000
9057,2526,500,34,34000
9058,1261,171,82,232000
9059,1989,720,23,1747000
9060,684,222,98,108000
9061,1405,150,65,1941000
9062,3049,752,67,287000
9063,1939,465,37,1595000
9064,908,330,58,176000
9065,4212,227,60,2111000
9066,554,149,70,1779000
9067,2676,716,91,801000
9068,4546,334,74,410000
9069,608,599,52,2358000
9070,4201,479,58,527000
9071,1978,538,96,827000
9072,2020,544,91,489000
9073,2175,572,43,1237000
9074,349,130,83,3125000
9075,1683,500,51,34000
9076,4930,790,9,292000
9077,1419,554,35,504000
9078,2893,261,72,167000
9079,1840,679,26,454000
9080,4805,725,40,38000
9081,221,260,10,65000
9082,4525,183,75,1232000
9083,372,287,30,861000
9084,3671,585,51,1188000
9085,1178,65,67,969000
9086,4941,689,8,1989000
9087,1404,662,90,334000
9088,4972,295,48,435000
9089,2645,381,91,182000
9090,891,114,96,356000
9091,1565,173,10,1256000
9092,4359,412,100,357000
9093,3298,134,6,229000
9094,3107,740,65,4640000
9095,3238,225,57,1509000
9096,3087,650,89,1020000
9097,3262,323,61,1174000
9098,3542,587,89,2963000
9099,856,315,72,285000
9100,2144,391,57,59000
9101,3547,556,71,3320000
9102,1539,217,34,2267000
9103,3115,158,86,56000
9104,1669,484,66,959000
9105,4503,118,28,78000
9106,1504,496,14,120000
9107,2366,393,95,2098000
9108,1190,169,19,122000
9109,1853,47,79,61000
9110,2839,398,37,1414000
9111,1094,200,51,968000
9112,4904,641,98,819000
9113,2469,64,65,1026000
9114,3630,64,34,1044000
9115,1985,269,23,548000
9116,2003,780,93,1293000
9117,389,190,38,1094000
9118,4786,692,14,466000
9119,4354,587,21,2694000
9120,1212,256,45,248000
9121,1607,501,29,1875000
9122,4829,306,40,686000
9123,323,445,55,162000
9124,1741,4,41,2803000
9125,4338,237,77,3499000
9126,3416,472,55,106000
9127,3514,67,23,1142000
9128,3158,242,51,1217000
9129,3956,511,43,510000
9130,4251,445,68,125000
9131,440,352,75,155000
9132,2946,653,73,451000
9133,1047,520,40,1278000
9134,4023,498,15,198000
9135,4359,781,25,320000
9136,2288,576,26,162000
9137,498,497,98,1628000
9138,3697,3,74,1216000
9139,2912,235,67,427000
9140,4181,431,58,171000
9141,3776,740,35,3799000
9142,4611,35,69,122000
9143,4423,508,38,1133000
9144,1904,693,41,2210000
9145,4494,765,70,151000
9146,558,248,44,72000
9147,3307,99,13,114000
9148,4717,772,77,319000
9149,3736,317,49,2819000
9150,590,422,35,239000
9151,3233,484,100,746000
9152,191,87,37,2848000
9153,4274,717,31,552000
9154,1009,26,14,100000
9155,3314,142,12,656000
9156,3286,611,64,615000
9157,1459,132,68,301000
9158,3503,427,64,53000
9159,4211,47,88,79000
9160,875,636,5,477000
9161,128,350,55,107000
9162,2171,219,11,946000
9163,253,40,58,78000
9164,201,6,17,1218000
9165,216,250,88,244000
9166,4384,11,82,261000
9167,1643,659,48,1165000
9168,1791,510,5,116000
9169,3707,239,34,2147000
9170,653,664,51,130000
9171,992,63,65,103000
9172,3786,492,58,240000
9173,3825,733,59,1563000
9174,1442,149,5,1690000
9175,3393,781,73,334000
9176,289,736,95,388000
9177,492,599,29,1954000
9178,4389,289,55,669000
9179,3856,336,86,55000
9180,969,608,34,46000
9181,4557,513,52,760000
9182,2988,560,41,26000
9183,2831,768,82,444000
9184,14,525,91,3513000
9185,1249,400,31,1090000
9186,1492,650,98,821000
9187,2171,550,17,125000
9188,2988,371,52,966000
9189,3618,118,37,82000
9190,4020,781,84,384000
9191,1558,596,68,221000
9192,2846,426,50,462000
9193,920,757,27,4381000
9194,1940,770,60,455000
9195,513,451,89,23000
9196,1019,10,47,3745000
9197,2710,397,46,1455000
9198,3893,601,95,1239000
9199,3723,747,53,166000
9200,3541,776,99,55000
9201,1888,591,23,1508000
9202,787,796,40,1123000
9203,3722,674,98,2091000
9204,1829,288,7,133000
9205,274,737,61,1534000
9206,4184,199,64,103000
9207,3556,737,38,1938000
9208,4309,642,5,897000
9209,2988,515,31,1599000
9210,4976,512,65,48000
9211,3644,608,19,42000
9212,1615,514,20,3089000
9213,1041,599,19,2281000
9214,3413,766,80,1038000
9215,3730,243,55,928000
9216,4865,65,42,697000
9217,530,16,15,653000
9218,3805,692,60,378000
9219,3082,695,64,957000
9220,3261,113,69,572000
9221,4977,750,26,4723000
9222,2896,692,65,504000
9223,2517,364,37,187000
9224,3676,368,85,72000
9225,2736,7,35,840000
9226,47,284,17,3227000
9227,3520,546,79,1674000
9228,2182,63,50,123000
9229,2430,144,59,935000
9230,4266,271,28,1252000
9231,2461,43,13,1286000
9232,498,274,87,339000
9233,2978,656,40,2420000
9234,667,403,82,142000
9235,2309,558,44,413000
9236,1216,45,37,166000
9237,4286,34,61,114000
9238,1080,648,11,27000
9239,1420,689,14,2215000
9240,1295,523,8,3321000
9241,314,531,60,2939000
9242,1549,407,84,1999000
9243,3145,70,66,1241000
9244,41,80,24,127000
9245,4841,70,29,1353000
9246,1979,383,47,1764000
9247,3670,37,76,348000
9248,1546,759,37,300000
9249,1360,572,13,1045000
9250,2643,111,75,2027000
9251,3891,207,97,1172000
9252,1492,198,85,779000
9253,776,558,98,329000
9254,4889,399,36,142000
9255,3355,624,51,127000
9256,2313,645,71,1814000
9257,3592,740,67,3658000
9258,2511,98,74,2858000
9259,319,340,97,1308000
9260,58,280,60,376000
9261,1665,273,92,1340000
9262,4379,458,31,467000
9263,1105,233,48,3887000
9264,3734,306,55,789000
9265,1543,163,51,3838000
9266,1206,93,40,257000
9267,249,792,79,2953000
9268,2305,785,60,2771000
9269,35,67,63,977000
9270,1040,175,52,1889000
9271,3175,486,95,1844000
9272,2166,668,26,2003000
9273,2656,380,23,1015000
9274,236,54,53,270000
9275,4239,172,93,495000
9276,4534,618,68,1290000
9277,32,320,82,2709000
9278,2756,490,84,384000
9279,3581,458,36,456000
9280,2772,62,35,759000
9281,2693,384,72,1017000
9282,814,435,27,175000
9283,3308,448,87,60000
9284,4323,219,32,833000
9285,590,793,95,102000
9286,4844,274,71,418000
9287,3748,449,97,107000
9288,2716,202,69,91000
9289,3770,323,12,816000
9290,588,729,46,1437000
9291,4598,38,55,265000
9292,314,139,58,4751000
9293,2691,558,86,344000
9294,1588,512,58,47000
9295,3300,168,17,553000
9296,2496,326,13,23000
9297,1280,102,15,61000
9298,1344,14,18,1285000
9299,4123,733,11,1594000
9300,168,700,21,128000
9301,1013,340,64,1857000
9302,4565,143,10,481000
9303,4253,349,18,2883000
9304,3134,70,88,1550000
9305,3541,438,35,262000
9306,734,662,35,302000
9307,3654,149,48,1353000
9308,2134,289,47,506000
9309,1434,41,55,969000
9310,2523,446,19,978000
9311,1999,627,54,485000
9312,1939,587,44,2663000
9313,2016,458,81,517000
9314,682,78,13,345000
9315,1227,371,79,903000
9316,1586,370,41,1057000
9317,1075,357,51,316000
9318,3341,761,86,302000
9319,297,545,5,1033000
9320,1214,226,24,1471000
9321,3657,12,60,185000
9322,1666,471,86,110000
9323,4222,146,49,250000
9324,4855,423,84,938000
9325,133,554,5,451000
9326,2949,720,46,1599000
9327,4432,771,80,217000
9328,3358,754,75,342000
9329,1526,619,43,1733000
9330,2538,257,54,52000
9331,4824,422,30,191000
9332,1242,133,21,1505000
9333,92,48,64,4536000
9334,4993,692,18,496000
9335,558,618,100,1556000
9336,2642,18,64,651000
9337,1461,3,42,1378000
9338,4463,414,17,232000
9339,821,320,75,2613000
9340,858,417,50,955000
9341,1419,265,71,212000
9342,4161,641,23,900000
9343,4886,140,40,4156000
9344,823,342,8,1045000
9345,2806,380,10,954000
9346,3565,256,12,224000
9347,4360,86,13,1501000
9348,2559,325,43,666000
9349,976,554,57,562000
9350,2504,545,89,988000
9351,106,471,98,111000
9352,1940,491,30,123000
